name,poor,weak,moderate,long_lasting,very_long_lasting
New Orleans Bond No 9 for women and men,1,1,1,2,4
Cerisier - Pêche La Bastide des Senteurs for women and men,0,0,0,0,0
Fleur d'Oranger - Ylang La Bastide des Senteurs for women and men,0,0,0,0,0
Rose - Jasmin des Poètes La Bastide des Senteurs for women and men,0,0,0,0,0
Bed of Roses Velvet & Sweet Pea’s Purrfumery for women,3,2,0,0,5
Black Cat Velvet & Sweet Pea’s Purrfumery for women and men,1,1,1,0,4
Eze Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,0,1
Fir-ever Young Velvet & Sweet Pea’s Purrfumery for women and men,0,0,1,0,0
Fleur de Caramel Velvet & Sweet Pea’s Purrfumery for women,0,0,0,1,0
Highway Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,0,0
Highway Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,1,0
Honey Velvet & Sweet Pea’s Purrfumery for women,1,1,0,1,0
Honey Velvet & Sweet Pea’s Purrfumery for women and men,0,0,1,1,0
Jasmine Dawn & Dusk Velvet & Sweet Pea’s Purrfumery for women,0,0,0,0,0
Jasmine Orange Blossom Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,0,0
Jewelry of Heaven Velvet & Sweet Pea’s Purrfumery for women,0,0,0,0,1
Mojito Velvet & Sweet Pea’s Purrfumery for women and men,0,0,1,0,0
Rose Encens Velvet & Sweet Pea’s Purrfumery for women and men,0,1,1,0,0
Rose Jasmine Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,0,0
Songbird Velvet & Sweet Pea’s Purrfumery for women,0,0,0,1,0
Terrain Velvet & Sweet Pea’s Purrfumery for women and men,0,0,0,0,0
The Moon & the Stars Velvet & Sweet Pea’s Purrfumery for women and men,0,0,1,1,0
Absinto Proibido Água de Cheiro for women,0,0,0,0,0
Sexy Attractive Água de Cheiro for women,0,0,0,0,0
Sexy Attractive Água de Cheiro for men,0,0,0,0,0
Ivete Sangalo Musa Jequiti for women,0,0,0,0,0
Lamborghini Jequiti for men,1,0,0,0,1
Rodrigo Faro Energy Jequiti for men,0,0,0,0,0
Brésil L’Occitane Au Brésil for women,1,1,1,0,0
Dama da Noite (2019) L’Occitane Au Brésil for women,0,2,0,0,0
Modern Charm Glam Mary Kay for women,1,0,0,0,1
 Coffee Man Sense O Boticário for men,0,0,1,0,0
Musk Tahara Royal ADEN Parfum for women and men,0,0,0,0,0
Aktis Korres for men,1,0,0,1,1
Avra Korres for women,0,0,0,1,0
Elksis Korres for women,0,0,0,1,1
Island Blossom Korres for women,0,0,0,0,0
Mira Korres for women,0,0,1,1,2
Mykonian Breeze Korres for women,0,1,0,0,0
Neos Korres for men,0,0,0,0,0
Tharros Korres for men,0,2,2,0,0
Vetyver (2003) Lanvin for men,4,7,10,1,1
Tulpan i Mimosa (Тюльпан и мимоза) Brocard for women,1,1,1,0,0
Aqva Robinia Sartoria Chiussi 1868 for women and men,0,0,0,0,0
Faunus La Curie for women and men,1,1,2,8,1
Incendo La Curie for women and men,3,2,3,11,2
Larrea La Curie for women and men,0,1,8,4,0
Odyssey La Curie for women and men,0,2,4,2,0
Ossuary La Curie for women and men,0,2,1,9,1
Sub Rosa La Curie for women and men,0,0,0,0,0
Cheers On The Terrace Blumarine for women,0,0,0,1,0
Musc Noir Perfume Enhancer Trussardi for women and men,0,1,0,0,0
Gingembre & Vétiver Sensuel 100 Bon for women and men,1,2,5,1,0
Mimosa & Héliotrope Poudré 100 Bon for women and men,2,4,1,1,1
Imitation For Man Amouage for men,16,12,19,72,30
Part Time Hero El Ganso for men,1,0,2,0,1
Papyrus Moleculaire Maison Crivelli for women and men,0,0,1,1,0
First Breath Masterpiece for women and men,0,0,0,0,0
Eat Fresh for women,1,0,0,0,0
Love Fresh for women,1,0,0,0,0
Pray Fresh for women,0,1,0,0,0
Strawberry Flowers Fresh for women,1,4,4,0,0
Carmel Snow Libertin Louison Technique Indiscrete for women and men,0,0,4,0,0
Cedrat 672 Libertin Louison Technique Indiscrete for women and men,0,0,0,0,0
Centenaire Libertin Louison Technique Indiscrete for women and men,0,1,1,0,1
Daffodil Libertin Louison Technique Indiscrete for women and men,0,0,1,0,0
Delivre Moi Libertin Louison Technique Indiscrete for women,1,0,3,4,3
Eau d'Anvers Libertin Louison Technique Indiscrete for women and men,2,0,0,0,1
Eau de Bruxelles Libertin Louison Technique Indiscrete for women and men,1,0,1,0,0
Figuele Libertin Louison Technique Indiscrete for women and men,0,0,1,0,1
Figure Libre Libertin Louison Technique Indiscrete for women and men,0,1,0,0,0
Fleur de Papier Libertin Louison Technique Indiscrete for women and men,3,0,1,0,1
Forever Amber Libertin Louison Technique Indiscrete for women and men,0,0,1,0,0
Gravitations Libertin Louison Technique Indiscrete for women and men,0,0,1,0,0
Indiscrete Libertin Louison Technique Indiscrete for women,2,2,0,1,0
Lavandor Libertin Louison Technique Indiscrete for women and men,0,0,0,0,0
Lonicera Libertin Louison Technique Indiscrete for women and men,0,0,0,0,0
Monarchy Libertin Louison Technique Indiscrete for women and men,1,1,3,2,0
My Burning Secret Libertin Louison Technique Indiscrete for men,0,0,1,2,1
Neroli 555 Libertin Louison Technique Indiscrete for women and men,0,0,0,0,0
Paname Paname Libertin Louison Technique Indiscrete for women,1,2,0,1,2
Plaisir d' Amour Libertin Louison Technique Indiscrete for women,2,0,1,2,1
Polianthes Libertin Louison Technique Indiscrete for women and men,0,0,0,1,0
Safran Nobile Libertin Louison Technique Indiscrete for women,2,0,3,2,3
Sainte Extase Libertin Louison Technique Indiscrete for women and men,1,0,0,0,0
Sanguis Terrae Libertin Louison Technique Indiscrete for women and men,0,0,1,1,0
Santa Subita Libertin Louison Technique Indiscrete for women,0,1,2,1,1
Tilleul Libertin Louison Technique Indiscrete for women and men,0,0,0,0,0
Veloutine Libertin Louison Technique Indiscrete for women,1,1,1,0,0
Vert de Chypre Libertin Louison Technique Indiscrete for women and men,0,0,1,0,0
Vierges Folles Libertin Louison Technique Indiscrete for women and men,1,0,0,0,0
Edgars (Эдгар) Dzintars for men,0,0,0,0,0
Kristine Dzintars for women,0,0,0,0,0
Cadena Sofitel Argentina Arkadia Sabores y Aromas de Autor for women,0,0,0,0,0
Faena Hotel Universe Arkadia Sabores y Aromas de Autor for women and men,0,0,0,0,0
San Valentin Arkadia Sabores y Aromas de Autor for women and men,0,0,0,0,0
Smell Me Arkadia Sabores y Aromas de Autor for women and men,0,0,0,0,0
Prestizs Dzintars for women,0,0,0,0,2
Rapsodija Dzintars for women,0,0,0,0,0
Goddess Athena Lily Lambert for women,0,0,0,0,1
Goddess Coventina Lily Lambert for women,0,0,0,0,0
Goddess Damara Lily Lambert for women,1,2,1,0,0
Goddess Sedna Lily Lambert for women,0,0,0,0,1
Goddess Yemanya Lily Lambert for women,0,0,0,0,0
Luminance Lily Lambert for women,0,0,0,0,0
Master Number No. 11 Lily Lambert for women,0,0,0,0,0
Master Number No. 22 Lily Lambert for women,0,0,0,0,0
Master Number No. 33 Lily Lambert for women,0,0,1,0,0
Master Number No. 44 Lily Lambert for women,0,0,0,0,0
Master Number No. 55 Lily Lambert for women,0,0,0,0,0
Master Number No. 66 Lily Lambert for women,0,0,0,0,0
Master Number No. 77 Lily Lambert for women,0,1,0,0,0
Pavo Lily Lambert for women,0,0,1,0,0
Spectrum M Lily Lambert for women,0,0,0,0,0
Spectrum C Lily Lambert for women,0,0,0,1,0
Spectrum E Lily Lambert for women,0,0,0,0,0
Spectrum P Lily Lambert for women,0,0,0,0,0
Spectrum R Lily Lambert for women,0,0,0,0,0
Spectrum S Lily Lambert for women,0,0,0,0,0
Spectrum T Lily Lambert for women,0,0,0,0,0
Spectrum U Lily Lambert for women,0,0,0,0,0
Satori Lina Hanson for women and men,0,0,0,0,0
Ralph Wild Ralph Lauren for women,6,7,9,5,3
Cuir Imperial Ormonde Jayne for women and men,1,2,1,3,5
Nimbis Parallax Olfactory for women and men,0,0,0,0,0
Baroque Bleu Stacked Style for women,0,0,1,1,1
Carnival Crush Stacked Style for women,0,0,1,0,0
Como Crema Stacked Style for women,0,0,0,1,0
Dolce Dew Stacked Style for women,1,0,3,1,0
Empress Lilly Stacked Style for women,0,0,3,1,0
Enchantress Stacked Style for women,0,0,0,1,1
Fiore Flirt Stacked Style for women,0,0,0,0,0
Fuji Flower Stacked Style for women,0,1,2,0,0
Rococo Rouge Stacked Style for women,2,0,3,0,0
XVIII Tubéreuse RPL for women and men,0,0,0,0,0
Fougère d’Argent Tom Ford for women and men,16,13,25,52,12
Fougère Platine Tom Ford for women and men,3,1,17,12,9
Pino Silvestre Original Pino Silvestre for men,19,28,89,61,11
Saharet Blocki Perfumes for women and men,0,0,0,0,1
Menelik Pour Homme Menelik Fragrances for men,1,0,1,0,0
Cardamom Portland General Store for men,0,0,0,0,0
Maine Portland General Store for men,1,0,0,0,0
Moonshine Portland General Store for men,0,0,0,0,0
Moss Portland General Store for men,0,1,1,0,0
Professor Portland General Store for men,0,1,1,1,1
Saltwater Portland General Store for men,0,0,2,0,0
Tobacco Portland General Store for men,1,0,0,0,0
Whiskey Portland General Store for men,1,0,0,0,0
Wood Portland General Store for men,0,0,0,0,1
Midnight Datura Parfums Quartana for women,0,0,2,7,2
La Colombe Artemisia Natural Perfume for women and men,0,0,0,0,0
KIORI KIÖRI for women and men,1,0,1,1,1
Bohemia One Seed for women,0,4,3,0,0
Courage One Seed for women,0,1,1,1,0
Devotion One Seed for women and men,0,0,1,0,2
Dreamer One Seed for women and men,0,0,2,0,0
Frangipani One Seed for women,0,1,0,0,0
Freedom One Seed for women,0,0,2,0,0
Grace One Seed for women,0,0,1,0,0
Hope One Seed for women and men,0,0,1,1,0
Rain One Seed for men,0,0,0,0,0
Seeker One Seed for women and men,0,0,1,1,0
Slow Fire One Seed for women and men,0,1,1,2,0
Solitude One Seed for men,0,0,0,0,1
Sweet Water One Seed for women,0,0,0,0,0
Symphony One Seed for women and men,0,0,2,0,0
Whisper One Seed for women and men,0,0,1,0,1
Angelique Papillon Artisan Perfumes for women and men,10,8,11,11,8
Anubis Papillon Artisan Perfumes for women and men,14,17,24,47,40
Dryad Papillon Artisan Perfumes for women and men,6,4,13,19,7
Tobacco Rose Papillon Artisan Perfumes for women and men,8,6,14,21,21
A Rose For Beacon Free Soivohle for women and men,0,0,0,1,0
Amber Red Rose Soivohle for women and men,0,0,1,0,0
Amun Re The Tears of Ra Soivohle for women and men,0,1,0,3,1
Anniebelles Rose Soivohle for women,0,0,0,0,0
Anubis Soivohle for women and men,1,1,1,0,0
Blood Cedar Soivohle for women and men,0,0,2,0,0
Bottleneck Blues Soivohle for women and men,0,1,3,2,0
Calcutta Soivohle for women and men,0,0,0,1,1
Carpathian Oud Soivohle for women and men,1,1,2,1,1
Cassis et Copains Soivohle for women and men,0,0,0,0,0
Centennial Soivohle for women and men,0,0,2,0,1
Chrysalis Soivohle for women and men,0,1,1,0,0
Cuir Beurre Soivohle for women and men,1,1,0,0,0
Cumberland Ti Soivohle for women and men,0,0,2,0,0
Dog Star Soivohle for women and men,0,0,1,0,1
Domino Viole Soivohle for women and men,0,0,0,1,0
Figgy Plum Soivohle for women and men,0,0,1,0,0
Geranium Rose Mint Soivohle for women and men,0,0,0,1,0
Grand Canyon Soivohle for women and men,0,0,1,0,0
Harbinger Soivohle for women and men,0,1,4,1,0
Honeysuckle Bird Soivohle for women,1,0,0,1,0
Incense & Myrrh Soivohle for women and men,0,0,1,0,0
Iris Underground Soivohle for women and men,0,0,1,0,1
Jasmine Summer Soivohle for women and men,0,0,0,0,0
Jazz Trio #1 Botanical Essence Soivohle for women and men,0,0,0,0,0
Journeyman Soivohle for women and men,0,0,3,1,0
Leather Krem Soivohle for women and men,0,0,3,0,1
Lilacs & Heliotrope Soivohle for women and men,3,0,2,0,0
Lilas et Narcissus Soivohle for women and men,0,0,3,0,0
Love Speaks Primeval Soivohle for women,0,0,0,0,0
Mad Mission Soivohle for women and men,0,0,0,0,0
Malus Navis Soivohle for women and men,0,0,0,0,0
Marcco Soivohle for women and men,0,0,0,1,0
Massive Patchouli Soivohle for women and men,1,1,1,1,0
Meerschaum Soivohle for women and men,0,0,3,4,1
Metimur Soivohle for women and men,0,0,1,0,0
Misetu Soivohle for women and men,0,0,0,0,0
Moroccan Orange Soivohle for women and men,0,0,0,0,1
My Heart Sings A Memory Soivohle for women and men,0,0,0,0,0
Nightjar Soivohle for women,0,0,3,0,0
Oolong Mountain Ti Soivohle for women and men,0,1,1,0,1
Orris Ochre Soivohle for women and men,1,0,3,0,0
Oudh Lacquer Soivohle for women and men,0,1,0,2,0
Pachou Minimal Soivohle for women and men,1,0,0,0,0
Palomino Soivohle for women and men,0,0,0,0,0
Paracelsus Soivohle for women and men,0,0,0,0,0
Pink Praline Soivohle for women and men,1,0,0,3,2
Purple Love Smoke Soivohle for women and men,0,0,1,0,1
Raspberries & Black Pepper Soivohle for women and men,1,0,0,0,5
Red Canyon Sutra Soivohle for women and men,0,0,0,1,0
Rivertown Road Soivohle for men,2,0,2,1,1
Rosa Sur Reuse Soivohle for women and men,1,0,1,0,1
Saffron Spice Soivohle for women and men,0,0,0,0,0
Sinti Soivohle for women and men,0,0,2,0,1
Solstice Soivohle for women and men,0,0,1,0,0
Somniabunt Soivohle for women and men,0,2,0,0,0
Tobacco & Tulle Soivohle for women and men,1,4,0,0,0
Tobacco Stick Soivohle for women and men,1,0,0,1,0
Transcendental Musc Soivohle for men,0,0,1,0,0
Transcendental Orange Soivohle for women and men,0,0,2,0,0
Twelve Keys Soivohle for women and men,0,0,0,3,0
Underworld Soivohle for women and men,1,0,3,4,9
Vanillaville Soivohle for women and men,0,0,0,3,0
Vintage Chypre Soivohle for women and men,0,0,1,0,0
Violets & Rainwater Soivohle for women,0,0,0,0,4
Waterflower Soivohle for women and men,0,0,0,0,1
Wild Ginger Chai Soivohle for women and men,0,0,0,1,0
Windowpane Soivohle for women and men,0,0,0,0,0
Writing Lyrical Poetry Soivohle for women,0,0,2,0,0
Sunkisses The Fragrance Engineers for women and men,0,0,1,0,0
Russian Leather Molton Brown for women and men,3,1,8,9,2
Russian Leather Eau de Parfum Molton Brown for women and men,0,1,0,0,2
Intuition for Men Estée Lauder for men,5,11,40,11,4
Ecko by Marc Ecko Marc Ecko for men,2,5,16,3,1
Gourmandise Maison des Reves for women and men,1,0,2,0,0
Mousse au cafe Maison des Reves for women and men,0,1,5,0,3
Poudre Maison des Reves for women and men,0,0,1,0,1
401 È Amatrice 401 È Amatrice for women and men,0,0,0,1,1
Amorvero Hotel Hassler Roma for women,0,0,3,0,8
Giove Nettuno Plutone HSH Prince Nicolo Boncompagni Ludovisi for men,1,0,1,0,0
L'Aurora HSH Prince Nicolo Boncompagni Ludovisi for women,0,0,0,0,0
Fior di Panna I Profumi del Mastro Profumaio for women and men,0,1,0,1,1
Granverde I Profumi del Mastro Profumaio for women and men,0,0,1,1,0
La Riserva I Profumi del Mastro Profumaio for women and men,0,0,0,0,0
Mantra I Profumi del Mastro Profumaio for women and men,0,0,0,2,0
Juliet Juliet Stewart for women,0,0,1,2,1
Adore Aurora Scents for women,0,0,0,0,0
Adore Aurora Scents for men,0,0,0,0,0
Aroma IV Aurora Scents for men,0,0,0,0,0
Aroma IX Aurora Scents for men,0,0,0,0,0
Aroma V Aurora Scents for men,0,0,0,0,0
Black Rouge Aurora Scents for women,0,0,0,0,0
Explorer Black Aurora Scents for men,0,0,0,0,0
Explorer Gold Aurora Scents for women,0,0,0,0,1
Explorer Silver Aurora Scents for men,0,1,0,0,0
Romance d’Amour Aqva Aurora Scents for men,0,0,0,0,0
Romance d’Amour Light Aurora Scents for men,0,0,0,0,0
Orange Flowers Monotheme Fine Fragrances Venezia for women,0,0,0,0,0
Rose Petals Monotheme Fine Fragrances Venezia for women,0,0,1,0,0
Sweet Violet Monotheme Fine Fragrances Venezia for women,0,2,3,0,0
White Gardenia Monotheme Fine Fragrances Venezia for women,2,8,5,4,0
Animus L'Aromatica Perfume for women and men,0,0,2,2,1
Big Sur L'Aromatica Perfume for women and men,1,2,0,0,1
Bourbon L'Aromatica Perfume for women and men,0,1,0,0,1
Brocade L'Aromatica Perfume for women,0,0,0,1,0
Chanteuse L'Aromatica Perfume for women and men,0,0,1,1,0
Daphne L'Aromatica Perfume for women,0,1,1,0,0
Desert Man L'Aromatica Perfume for women and men,0,1,0,0,0
Hello Delicious L'Aromatica Perfume for women,0,1,1,0,0
Kauai Pikake L'Aromatica Perfume for women,0,1,1,0,0
Kulfi L'Aromatica Perfume for women and men,0,2,1,3,0
Madcap Violet L'Aromatica Perfume for women,0,1,0,0,0
Madrone L'Aromatica Perfume for women and men,0,0,0,0,0
Nick L'Aromatica Perfume for men,0,0,0,0,1
Nine Dragons L'Aromatica Perfume for women and men,0,0,2,0,0
Rambling Man L'Aromatica Perfume for women and men,0,0,0,0,0
Seafaring Man L'Aromatica Perfume for women and men,0,2,1,1,2
Stargazer Lily L'Aromatica Perfume for women,0,0,0,2,0
Yellow Rose L'Aromatica Perfume for women,0,0,0,0,1
Van Cleef & Arpels pour Homme Van Cleef & Arpels for men,15,9,38,135,82
Breeze Peônia Radiant Avon for women and men,0,0,0,0,0
Vezzo L'acqua Di Fiori for men,2,0,4,1,0
Eau de Colognes des Princes L.T. Piver for women,0,3,0,1,0
Heliotrope Blanc L.T. Piver for women,8,12,24,9,4
Orchard Neil Morris for women and men,0,0,1,0,0
Acqua di Portokali Eau de Parfum Acqua di Portokali for women and men,0,0,1,0,0
Lumiere Du Desert Choix for women and men,1,0,0,0,1
Matin D'Ete Choix for women and men,0,0,0,0,0
Mon Ami Choix for women and men,0,1,0,0,0
Reve D'Or Choix for women and men,0,0,1,0,0
Une Nuit Choix for women and men,3,1,0,1,1
19-68 Gritti for men,0,0,0,0,1
Adèle Gritti for women,0,1,0,0,0
Arancia Ambrata Gritti for women and men,1,0,0,1,0
Chantilly Gritti for women,2,0,0,5,0
Costiera Gritti for women and men,0,0,0,2,0
Dame de L'Île Gritti for women,0,0,0,0,0
Macrame Gritti for women,0,1,1,2,1
Neroli Extreme Gritti for women and men,0,0,2,0,1
Pomelo Sorrento Gritti for women and men,1,0,0,0,0
Rebrode Gritti for women,0,0,2,4,0
Tangerina Gritti for women and men,0,1,0,1,0
Tutu Gritti for women,1,0,1,1,0
Maestrale Profumi di Pantelleria for women and men,0,0,0,0,1
Tanit Profumi di Pantelleria for women and men,0,1,2,2,1
Perfect Match True Diamond Perfume for women,0,0,0,1,0
Kaleidoscope Unique for women and men,0,0,0,0,0
Lumiere Du Ciel Unique for women and men,0,0,0,0,0
Royal Amber Oud Unique for women and men,0,0,0,0,0
Woodmanity Unique for women and men,0,0,0,0,0
Divine Venezia 1920 for women and men,1,0,1,0,0
Grey Velvet Venezia 1920 for women and men,0,0,1,0,0
Lido Venezia 1920 for women and men,0,0,1,0,0
Oud Royale Venezia 1920 for women and men,0,0,1,0,0
Bemglô Cheiro de Poesia Avatim for women,0,0,0,0,0
Violette House of Hautt for women and men,0,0,0,0,0
Tantrico Laboratorio Olfattivo for women and men,1,0,3,1,0
Vetyverso Laboratorio Olfattivo for women and men,1,0,2,1,2
Itasca Lubin for women and men,4,4,18,18,6
L de Lubin Lubin for women,0,2,9,3,3
Le Vetiver Lubin for men,1,3,12,4,7
Par Amour Pour Elle Lucien Ferrero Maitre Parfumeur for women,1,0,1,0,0
Par Amour Pour Lui Lucien Ferrero Maitre Parfumeur for men,1,1,2,1,3
Seringa Blanc Lucien Ferrero Maitre Parfumeur for women and men,0,0,0,1,0
Trimaran 1986 Yves Rocher for men,0,2,5,0,0
Red Roses Jo Malone London for women,14,18,64,47,27
Black Jeans Versace for men,3,2,13,17,7
Le Temps D'Aimer Alain Delon for women,0,0,7,2,0
Gibson Girls IDEO Parfumeurs for women,0,1,0,0,0
